age,gender,marital_status,dependents,education,self_employed,income_annual,loan_amount,loan_amount_term,credit_history,property_area,loan_grade,debt_to_income_ratio,delinquencies_2yrs,open_accounts,total_accounts,risk_score,default,application_date,app_year,app_month,app_quarter,app_dayofweek,app_weekend,days_since_reference,loan_to_income_ratio,monthly_payment,debt_to_income,credit_to_loan_ratio,income_per_dependent,payment_to_income_ratio,age_group,income_group,loan_amount_group,debt_burden,risk_score_bucket
51,Male,Divorced,0,Graduate,No,80029.0,112578.0,48,1,Rural,C,0.1499889999705527,0,4,7,626,1,2023-01-04,2023,1,1,2,0,4,1.4067150657886516,2345.375,0.3516787663944302,0.005560589102617202,80029.0,0.3516787664427685,45-54,Medium,Very Large,Low,Good
57,Male,Divorced,1,Graduate,Yes,22565.0,26807.0,24,0,Urban,C,0.1763651831868689,4,2,9,368,1,2023-01-31,2023,1,1,1,0,31,1.1879902503877686,1116.9583333333333,0.5939951248779994,0.013727757674721985,11282.5,0.5939951251675606,55-64,Very Low,Medium,Low,Very Poor
33,Male,Divorced,2,Graduate,No,53076.0,32832.0,48,1,Semiurban,C,0.1115901581351399,0,6,6,576,1,2023-08-02,2023,8,3,2,0,214,0.6185846710377572,684.0,0.1546461677244752,0.017543859648588456,17692.0,0.15464616775652562,25-34,Low,Medium,Low,Fair
37,Male,Married,1,Graduate,No,34662.0,33707.0,48,1,Urban,C,0.0746414380633251,1,6,6,611,1,2023-05-03,2023,5,2,2,0,123,0.9724482141826785,702.2291666666666,0.2431120534615041,0.018126798587292645,17331.0,0.2431120535386558,35-44,Low,Medium,Very Low,Good
19,Female,Married,0,Graduate,No,73338.0,60078.0,36,1,Semiurban,C,0.0487073829789719,1,5,9,637,0,2023-10-17,2023,10,4,1,0,290,0.8191933240611962,1668.8333333333333,0.27306444130905155,0.010602882918695648,73338.0,0.2730644413500087,18-24,Medium,Large,Very Low,Good
49,Male,Single,0,Graduate,Yes,24436.0,31892.0,36,1,Rural,C,0.1235393379058343,2,6,11,546,1,2023-09-01,2023,9,3,4,0,244,1.3051235881486332,885.8888888888889,0.4350411958359049,0.017120280947663356,24436.0,0.43504119603174113,45-54,Very Low,Medium,Low,Fair
23,Male,Single,1,Graduate,No,40422.0,40091.0,24,1,Semiurban,B,0.0627340482737571,0,4,11,476,1,2023-03-15,2023,3,1,2,0,74,0.9918113898372174,1670.4583333333333,0.4959056947713901,0.011872988949842284,20211.0,0.49590569490634046,18-24,Low,Medium,Very Low,Poor
37,Male,Single,2,Graduate,No,49871.0,54800.0,12,1,Urban,B,0.170673825809359,0,5,8,619,1,2023-03-22,2023,3,1,2,0,81,1.098834994285256,4566.666666666667,1.0988349940208533,0.01129562043775008,16623.666666666668,1.0988349942632225,35-44,Low,Large,Low,Good
24,Male,Married,1,Graduate,Yes,25789.0,21330.0,36,0,Urban,B,0.0913447304213811,0,6,10,300,1,2023-10-17,2023,10,4,1,0,290,0.8270968242273837,592.5,0.27569894128084116,0.01406469760834202,12894.5,0.27569894139843737,18-24,Very Low,Small,Very Low,Very Poor
29,Male,Divorced,1,Not Graduate,No,32734.0,35093.0,48,1,Rural,A,0.1683534607909885,0,6,7,374,0,2023-08-30,2023,8,3,2,0,242,1.0720657420419135,731.1041666666666,0.26801643541222586,0.010657396061588996,16367.0,0.2680164355022907,25-34,Low,Medium,Low,Very Poor
26,Female,Married,1,Graduate,No,33848.0,29632.0,36,1,Semiurban,D,0.0157064312187083,0,2,3,505,1,2023-05-09,2023,5,2,1,0,129,0.8754431576459466,823.1111111111111,0.2918143857785264,0.01704238660849614,16924.0,0.29181438587336084,25-34,Low,Medium,Very Low,Fair
28,Female,Married,3,Graduate,No,62749.0,85741.0,36,1,Urban,B,0.1562786610135987,0,6,9,629,1,2023-12-05,2023,12,4,1,0,339,1.366412213740458,2381.6944444444443,0.45547073782638264,0.007336046931953955,15687.25,0.4554707379062274,25-34,Medium,Large,Low,Good
29,Female,Married,1,Graduate,Yes,110082.0,57103.0,36,1,Rural,A,0.19448539602328,0,5,7,705,0,2023-05-22,2023,5,2,0,0,142,0.518731491070293,1586.1944444444443,0.17291049700458208,0.012346111412494159,55041.0,0.1729104970218603,25-34,High,Large,Low,Very Good
29,Female,Married,1,Not Graduate,No,79893.0,74390.0,36,1,Semiurban,B,0.2815104018708345,0,8,7,573,0,2023-02-08,2023,2,1,2,0,39,0.9311203734995557,2066.3888888888887,0.3103734577865668,0.007702648205300409,39946.5,0.31037345782930037,25-34,Medium,Large,Medium,Fair
43,Male,Widowed,1,Graduate,No,74537.0,23674.0,36,1,Rural,D,0.0461594135459135,1,3,9,610,0,2023-03-18,2023,3,1,5,1,77,0.31761407086413457,657.6111111111111,0.10587135693766687,0.025766663849549436,37268.5,0.10587135695329115,35-44,Medium,Small,Very Low,Good
23,Female,Single,0,Graduate,No,4477.0,2005.0,48,1,Urban,B,0.2159397513385114,1,6,13,474,1,2023-04-04,2023,4,2,1,0,94,0.4478445387536297,41.770833333333336,0.11196113438831058,0.14906700617285645,4477.0,0.11196113466339934,18-24,Very Low,Very Small,Medium,Poor
37,Female,Married,0,Not Graduate,No,38806.0,27494.0,12,1,Urban,B,0.2931175540788783,0,4,3,516,1,2023-12-14,2023,12,4,3,0,348,0.7084986857702417,2291.1666666666665,0.7084986855511523,0.018767731140657315,38806.0,0.7084986857519843,35-44,Low,Medium,Medium,Fair
47,Female,Married,0,Graduate,No,37495.0,33990.0,48,1,Semiurban,C,0.1351868256226287,0,2,4,668,0,2023-06-19,2023,6,2,0,0,170,0.9065208694492599,708.125,0.22663021728978364,0.019652839069736604,37495.0,0.2266302173562707,45-54,Low,Medium,Low,Good
29,Male,Single,0,Graduate,No,54195.0,50702.0,24,1,Semiurban,C,0.1894910777677068,0,5,4,550,1,2023-08-27,2023,8,3,6,1,239,0.9355475597379832,2112.5833333333335,0.4677737797654159,0.010847698315434348,54195.0,0.4677737798603603,25-34,Low,Large,Low,Fair
27,Female,Married,1,Graduate,Yes,17669.0,4213.0,48,1,Urban,D,0.0491788482166776,1,5,9,521,0,2023-02-20,2023,2,1,0,0,51,0.2384402060105269,87.77083333333333,0.05961005146214722,0.12366484687309165,8834.5,0.05961005149925802,25-34,Very Low,Very Small,Very Low,Fair
32,Female,Divorced,1,Not Graduate,No,52189.0,57407.0,36,1,Semiurban,D,0.0722820965386881,0,6,8,427,1,2023-07-09,2023,7,3,6,1,190,1.099982754986683,1594.638888888889,0.3666609182445867,0.007438117302638387,26094.5,0.3666609183218687,25-34,Low,Large,Very Low,Poor
46,Female,Single,0,Graduate,No,12801.0,16303.0,48,1,Semiurban,C,0.0725559430776289,1,5,8,521,0,2023-11-09,2023,11,4,3,0,313,1.2735723771580345,339.6458333333333,0.3183930939910384,0.03195730846887338,12801.0,0.31839309426463613,45-54,Very Low,Small,Very Low,Fair
36,Male,Single,0,Graduate,Yes,60701.0,24559.0,48,1,Urban,A,0.0352090699264914,0,2,5,651,0,2023-01-01,2023,1,1,6,1,1,0.404589710218942,511.6458333333333,0.10114742753473963,0.026507593956329345,60701.0,0.10114742755306919,35-44,Medium,Small,Very Low,Good
29,Female,Single,0,Graduate,No,15927.0,16056.0,24,1,Semiurban,A,0.133239007455591,0,2,7,451,1,2023-09-16,2023,9,3,5,1,259,1.0080994537577699,669.0,0.5040497264991148,0.02808918784080162,15927.0,0.5040497268472374,25-34,Very Low,Small,Low,Poor
39,Female,Married,1,Graduate,No,66999.0,93797.0,48,1,Urban,E,0.1993756679945719,0,4,11,674,0,2023-10-21,2023,10,4,5,1,294,1.399976119046553,1954.1041666666667,0.34999402969895177,0.007185730886838751,33499.5,0.3499940297564144,35-44,Medium,Large,Low,Good
23,Female,Married,0,Not Graduate,Yes,65342.0,63988.0,24,1,Semiurban,B,0.0880438411618726,0,1,8,468,1,2023-01-11,2023,1,1,2,0,11,0.9792782590064584,2666.1666666666665,0.4896391294133073,0.007313871350763989,65342.0,0.4896391294957357,18-24,Medium,Large,Very Low,Poor
41,Male,Married,1,Graduate,No,30733.0,11850.0,24,1,Urban,B,0.0899312526164318,0,6,12,666,0,2023-06-07,2023,6,2,2,0,158,0.38557901929522015,493.75,0.1927895095723335,0.05620253164082679,15366.5,0.192789509641337,35-44,Low,Small,Very Low,Good
39,Female,Married,0,Graduate,No,45214.0,14895.0,60,1,Semiurban,C,0.0102292343245164,1,2,11,639,0,2023-06-07,2023,6,2,2,0,158,0.32943336134825496,248.25,0.06588667225216437,0.042900302111923444,45214.0,0.06588667226819378,35-44,Low,Small,Very Low,Good
31,Male,Divorced,0,Not Graduate,No,36257.0,16795.0,24,0,Urban,C,0.0215320403946835,0,4,6,300,1,2023-11-19,2023,11,4,6,1,323,0.4632208952753951,699.7916666666666,0.23161044756104132,0.017862459064134417,36257.0,0.23161044763130953,25-34,Low,Small,Very Low,Very Poor
26,Male,Married,1,Graduate,No,17338.0,10286.0,24,1,Rural,B,0.1576324109475082,1,5,6,494,1,2023-05-26,2023,5,2,4,0,146,0.5932633521744146,428.5833333333333,0.29663167588190215,0.048026443705227836,8669.0,0.29663167607009855,25-34,Very Low,Small,Low,Poor
26,Male,Divorced,2,Graduate,No,48115.0,31492.0,24,1,Semiurban,A,0.0589103135332623,0,1,7,468,1,2023-11-07,2023,11,4,1,0,311,0.6545152239426374,1312.1666666666667,0.3272576118896999,0.014860917057828625,16038.333333333334,0.32725761196451714,25-34,Low,Medium,Very Low,Poor
40,Female,Divorced,0,Graduate,Yes,65750.0,57104.0,36,0,Semiurban,A,0.0503936118954073,1,7,6,312,1,2023-03-21,2023,3,1,1,0,80,0.8685019011406844,1586.2222222222222,0.2895006336607248,0.005463715326326287,65750.0,0.2895006337091584,35-44,Medium,Large,Very Low,Very Poor
47,Male,Married,1,Graduate,Yes,30907.0,32566.0,60,1,Rural,C,0.082346472391699,0,2,6,619,1,2023-01-06,2023,1,1,4,0,6,1.0536771605137996,542.7666666666667,0.21073543202093942,0.019007553889977043,15453.5,0.2107354320959415,45-54,Low,Medium,Very Low,Good
28,Male,Married,2,Graduate,No,49977.0,20729.0,24,1,Urban,A,0.1239380872849499,0,3,10,627,0,2023-04-20,2023,4,2,3,0,110,0.41477079456550014,863.7083333333334,0.20738539723295465,0.030247479375259418,16659.0,0.20738539727860045,25-34,Low,Small,Low,Good
39,Female,Divorced,1,Graduate,No,23423.0,21445.0,36,1,Semiurban,B,0.1067683700310107,0,5,9,486,1,2023-11-28,2023,11,4,1,0,332,0.9155530888442983,595.6944444444445,0.3051843627917483,0.02266262531953077,11711.5,0.30518436293507023,35-44,Very Low,Small,Low,Poor
18,Female,Divorced,0,Graduate,Yes,57472.0,59587.0,36,1,Urban,C,0.2001969538213888,1,8,12,611,0,2023-04-21,2023,4,2,4,0,111,1.0368005289532294,1655.1944444444443,0.3456001762455827,0.010253914444253715,57472.0,0.34560017631172973,18-24,Low,Large,Medium,Good
29,Male,Single,1,Graduate,No,36500.0,26126.0,36,1,Rural,E,0.1478258064465274,0,2,6,513,1,2023-04-01,2023,4,2,5,1,91,0.7157808219178082,725.7222222222222,0.23859360722749434,0.019635612033237555,18250.0,0.23859360729939924,25-34,Low,Medium,Low,Fair
34,Female,Single,1,Graduate,No,36045.0,29674.0,36,1,Rural,D,0.0740482484071186,1,4,10,517,0,2023-01-26,2023,1,1,3,0,26,0.8232487168816757,824.2777777777778,0.2744162388692007,0.017422659566710835,18022.5,0.2744162389529454,25-34,Low,Medium,Very Low,Fair
25,Female,Widowed,1,Graduate,No,45916.0,53691.0,36,1,Rural,D,0.087715883868763,1,6,11,578,1,2023-04-09,2023,4,2,6,1,99,1.1693309521735342,1491.4166666666667,0.3897769839559778,0.010765305171988503,22958.0,0.38977698404935585,25-34,Low,Large,Very Low,Fair
25,Male,Single,1,Graduate,No,78009.0,98456.0,36,1,Urban,B,0.0761700557828551,1,4,10,662,0,2023-01-08,2023,1,1,6,1,8,1.262110782089246,2734.8888888888887,0.4207035939650325,0.006723815714565656,39004.5,0.4207035940243557,25-34,Medium,Large,Very Low,Good
28,Male,Divorced,5,Graduate,No,47252.0,34863.0,60,1,Urban,E,0.054200336781094,0,6,6,546,0,2023-02-17,2023,2,1,4,0,48,0.7378100397866757,581.05,0.14756200791986065,0.015661302813422217,7875.333333333333,0.14756200795421226,25-34,Low,Medium,Very Low,Fair
37,Male,Married,3,Graduate,No,21138.0,11635.0,12,1,Urban,C,0.1346549481677162,1,5,3,595,0,2023-11-08,2023,11,4,2,0,312,0.550430504305043,969.5833333333334,0.5504305039925648,0.051138805324354206,5284.5,0.5504305042790032,35-44,Very Low,Small,Low,Fair
33,Male,Single,0,Not Graduate,No,25359.0,22428.0,12,1,Semiurban,D,0.0570064270010216,1,7,7,405,1,2023-07-10,2023,7,3,0,0,191,0.8844197326392996,1869.0,0.8844197322207881,0.01805778491091235,25359.0,0.8844197326044236,25-34,Very Low,Small,Very Low,Poor
18,Male,Single,1,Not Graduate,No,35032.0,29599.0,60,0,Urban,A,0.1637232256135333,0,8,11,300,1,2023-08-01,2023,8,3,1,0,213,0.8449132221968486,493.31666666666666,0.16898264438148572,0.010135477549574801,17516.0,0.16898264443454605,18-24,Low,Medium,Low,Very Poor
18,Female,Single,1,Graduate,No,46541.0,45303.0,48,1,Urban,A,0.1126847110497659,1,5,12,528,1,2023-04-11,2023,4,2,1,0,101,0.9733997980275456,943.8125,0.24334994944414176,0.011654857293961662,23270.5,0.24334994950165767,18-24,Low,Medium,Low,Fair
28,Female,Single,0,Not Graduate,Yes,20315.0,13542.0,48,1,Semiurban,B,0.0658281265484702,0,6,6,342,1,2023-11-13,2023,11,4,0,0,317,0.6666010337189269,282.125,0.166650258331292,0.02525476295781607,20315.0,0.16665025842152842,25-34,Very Low,Small,Very Low,Very Poor
39,Male,Married,2,Not Graduate,Yes,43245.0,54541.0,48,1,Rural,D,0.0468826093868431,0,5,9,512,1,2023-03-29,2023,3,1,2,0,88,1.2612093883685975,1136.2708333333333,0.31530234700465654,0.009387433306881292,14415.0,0.3153023470848583,35-44,Low,Large,Very Low,Fair
18,Male,Married,2,Graduate,Yes,56645.0,53152.0,36,1,Urban,B,0.122317313152787,0,3,6,578,1,2023-01-15,2023,1,1,6,1,15,0.9383352458292876,1476.4444444444443,0.3127784152101684,0.010874473208705703,18881.666666666668,0.3127784152709075,18-24,Low,Large,Low,Fair
30,Male,Widowed,0,Graduate,Yes,28279.0,26236.0,48,0,Rural,D,0.103645122695298,0,2,9,300,1,2023-04-13,2023,4,2,3,0,103,0.9277555783443545,546.5833333333334,0.23193889448766694,0.01143466991875916,28279.0,0.2319388945778868,25-34,Very Low,Medium,Low,Very Poor
29,Male,Married,0,Not Graduate,No,97292.0,50805.0,12,1,Urban,B,0.1660923752077684,0,1,8,667,1,2023-12-11,2023,12,4,0,0,345,0.5221909303950993,4233.75,0.5221909303306922,0.013128629071683325,97292.0,0.5221909303897321,25-34,Medium,Large,Low,Good
48,Male,Married,0,Graduate,No,25051.0,21154.0,48,1,Urban,A,0.203922052864568,0,7,11,726,0,2023-03-10,2023,3,1,4,0,69,0.8444373478104666,440.7083333333333,0.21110933685149047,0.03431975040019288,25051.0,0.21110933694418949,45-54,Very Low,Small,Medium,Very Good
31,Female,Married,1,Graduate,No,40164.0,55414.0,36,1,Rural,D,0.1107115911642122,0,4,8,603,1,2023-10-26,2023,10,4,3,0,299,1.379693257643661,1539.2777777777778,0.4598977524104811,0.010881726639281017,20082.0,0.45989775253643655,25-34,Low,Large,Low,Good
38,Female,Married,0,Graduate,No,12781.0,11755.0,60,1,Semiurban,C,0.1764130885392216,1,5,6,492,1,2023-09-06,2023,9,3,2,0,249,0.9197245911900477,195.91666666666666,0.1839449180653048,0.0418545299836789,12781.0,0.18394491822361747,35-44,Very Low,Small,Low,Poor
36,Male,Married,2,Graduate,No,30996.0,10734.0,48,0,Rural,B,0.1931084532179192,1,2,7,300,1,2023-12-24,2023,12,4,6,1,358,0.34630274874177314,223.625,0.08657568715192579,0.0279485746200905,10332.0,0.08657568718265016,35-44,Low,Small,Low,Very Poor
18,Female,Single,0,Graduate,Yes,33711.0,29579.0,24,1,Semiurban,D,0.0450137187859567,0,5,10,462,1,2023-08-05,2023,8,3,5,1,217,0.8774287324612144,1232.4583333333333,0.4387143660744394,0.015619189289170722,33711.0,0.43871436621759324,18-24,Low,Medium,Very Low,Poor
42,Male,Single,2,Graduate,No,29321.0,13000.0,36,1,Rural,D,0.1754408845418632,1,2,11,591,1,2023-06-19,2023,6,2,0,0,170,0.44336823437126976,361.1111111111111,0.14778941139660517,0.04546153845804142,9773.666666666666,0.14778941145204952,35-44,Very Low,Small,Low,Fair
37,Female,Single,3,Graduate,No,25120.0,34865.0,12,1,Urban,B,0.0317111673559666,0,2,6,575,1,2023-02-06,2023,2,1,0,0,37,1.387937898089172,2905.4166666666665,1.3879378974261443,0.01649218413834814,6280.0,1.3879378980339196,35-44,Very Low,Medium,Very Low,Fair
40,Male,Single,0,Graduate,No,28039.0,24940.0,48,1,Semiurban,D,0.1257029620930544,0,3,10,490,0,2023-09-04,2023,9,3,0,0,247,0.8894753735867899,519.5833333333334,0.2223688433015291,0.01964715316681447,28039.0,0.22236884338876675,35-44,Very Low,Small,Low,Poor
74,Male,Married,0,Not Graduate,No,49852.0,57526.0,36,1,Rural,B,0.0615906763336595,0,5,8,667,1,2023-03-26,2023,3,1,6,1,85,1.1539356495225868,1597.9444444444443,0.38464521641494,0.011594757153085652,49852.0,0.3846452164998132,65+,Low,Large,Very Low,Good
18,Female,Single,0,Graduate,Yes,13916.0,3878.0,36,1,Urban,C,0.1307598139745821,2,6,11,456,1,2023-03-14,2023,3,1,1,0,73,0.27867203219315895,107.72222222222223,0.09289067731761845,0.11758638470407778,13916.0,0.09289067739104455,18-24,Very Low,Very Small,Low,Poor
52,Male,Divorced,0,Graduate,No,14325.0,10418.0,60,1,Urban,A,0.2728388995845866,0,7,17,609,0,2023-03-28,2023,3,1,1,0,87,0.7272600349040139,173.63333333333333,0.14545200685895815,0.058456517560140475,14325.0,0.14545200697064906,45-54,Very Low,Small,Medium,Good
32,Female,Divorced,0,Graduate,No,28402.0,27708.0,60,0,Urban,B,0.2883646941629586,0,7,11,300,1,2023-04-05,2023,4,2,2,0,95,0.9755651010492219,461.8,0.19511302012740805,0.010827197920787238,28402.0,0.1951130202029747,25-34,Very Low,Medium,Medium,Very Poor
37,Male,Widowed,1,Graduate,No,34165.0,11792.0,60,0,Rural,B,0.0982260297145804,1,6,4,304,1,2023-10-19,2023,10,4,3,0,292,0.3451485438314064,196.53333333333333,0.06902970874203551,0.025780189957108193,17082.5,0.0690297087642608,35-44,Low,Small,Very Low,Very Poor
34,Male,Divorced,2,Not Graduate,No,24555.0,6799.0,24,1,Semiurban,B,0.141739291281458,1,2,10,405,0,2023-07-01,2023,7,3,5,1,182,0.2768886173895337,283.2916666666667,0.13844430862710927,0.059567583459395855,8185.0,0.13844430868912871,25-34,Very Low,Very Small,Low,Poor
30,Male,Single,1,Graduate,Yes,37482.0,52165.0,48,1,Semiurban,A,0.0208876733931618,0,6,6,506,0,2023-11-21,2023,11,4,1,0,325,1.3917346993223414,1086.7708333333333,0.34793367471919306,0.009699990414843285,18741.0,0.34793367482130266,25-34,Low,Large,Very Low,Fair
29,Male,Married,2,Graduate,No,49518.0,17210.0,60,1,Rural,B,0.1248576063036775,0,6,12,552,0,2023-11-12,2023,11,4,6,1,316,0.34755038571832464,286.8333333333333,0.06951007712682011,0.032074375361297244,16506.0,0.06951007714226119,25-34,Low,Small,Low,Fair
38,Female,Single,2,Graduate,No,59243.0,52086.0,36,1,Rural,C,0.0750206811852611,0,5,5,584,0,2023-06-09,2023,6,2,4,0,160,0.8791924784362709,1446.8333333333333,0.2930641594193952,0.011212225933816914,19747.666666666668,0.29306415947381015,35-44,Low,Large,Very Low,Fair
19,Male,Divorced,1,Graduate,No,70377.0,100520.0,24,1,Semiurban,A,0.2784035411196099,0,6,9,510,0,2023-05-02,2023,5,2,1,0,122,1.428307543657729,4188.333333333333,0.7141537717070939,0.005073617190558361,35188.5,0.7141537718187171,18-24,Medium,Very Large,Medium,Fair
42,Female,Divorced,0,Graduate,No,18728.0,4070.0,48,0,Rural,A,0.054151031320937,0,3,7,300,1,2023-05-03,2023,5,2,2,0,123,0.21732165741136267,84.79166666666667,0.054330414318028354,0.07371007369196313,18728.0,0.05433041434993964,35-44,Very Low,Very Small,Very Low,Very Poor
30,Female,Divorced,1,Graduate,No,24694.0,32345.0,60,1,Semiurban,A,0.2043718871159844,1,10,5,458,1,2023-02-13,2023,2,1,0,0,44,1.3098323479387706,539.0833333333334,0.26196646946045204,0.014159839232828571,12347.0,0.2619664695771456,25-34,Very Low,Medium,Medium,Poor
23,Female,Married,1,Graduate,No,23421.0,11024.0,48,1,Semiurban,A,0.1352379437531568,1,4,7,435,1,2023-08-10,2023,8,3,3,0,222,0.47068869817684983,229.66666666666666,0.11767217448392185,0.03945936138974425,11710.5,0.11767217453918824,18-24,Very Low,Small,Low,Poor
30,Male,Married,2,Graduate,No,60204.0,85005.0,24,1,Urban,B,0.0785104998516322,0,11,3,650,1,2023-01-20,2023,1,1,4,0,20,1.4119493721347418,3541.875,0.7059746859266544,0.007646609022908693,20068.0,0.7059746860556445,25-34,Medium,Large,Very Low,Good
47,Female,Single,0,Not Graduate,Yes,26467.0,22385.0,24,0,Urban,A,0.0700584596523777,0,5,14,300,1,2023-10-04,2023,10,4,2,0,277,0.8457702044054861,932.7083333333334,0.42288510201100915,0.013401831583051069,26467.0,0.4228851021867652,45-54,Very Low,Small,Very Low,Very Poor
29,Male,Single,0,Graduate,No,42341.0,16483.0,48,1,Rural,E,0.0753475175585184,0,2,9,473,1,2023-02-15,2023,2,1,2,0,46,0.3892917030773954,343.3958333333333,0.09732292574176625,0.02869623248021014,42341.0,0.0973229257670503,25-34,Low,Small,Very Low,Poor
38,Male,Married,1,Graduate,No,17899.0,15532.0,36,0,Urban,A,0.1760355786493889,0,7,11,319,1,2023-10-19,2023,10,4,3,0,292,0.8677579753058831,431.44444444444446,0.2892526582413711,0.020538243624740004,8949.5,0.2892526584191341,35-44,Very Low,Small,Low,Very Poor
27,Male,Married,3,Not Graduate,No,26322.0,26788.0,48,1,Urban,A,0.1226437747385904,0,5,12,440,1,2023-11-13,2023,11,4,0,0,317,1.017703821898032,558.0833333333334,0.2544259553585172,0.016425265043436416,6580.5,0.2544259554648421,25-34,Very Low,Medium,Low,Poor
42,Male,Widowed,0,Not Graduate,No,23192.0,23141.0,24,0,Semiurban,B,0.1062057362747036,0,3,13,320,1,2023-05-11,2023,5,2,3,0,131,0.9978009658502932,964.2083333333334,0.4989004826670056,0.013828270169230878,23192.0,0.49890048290363487,35-44,Very Low,Small,Low,Very Poor
41,Male,Single,1,Graduate,No,51108.0,59230.0,24,1,Semiurban,A,0.13371247288708,0,6,4,561,0,2023-07-09,2023,7,3,6,1,190,1.1589183689441966,2467.9166666666665,0.579459184336043,0.009471551578432017,25554.0,0.5794591844607604,35-44,Low,Large,Low,Fair
53,Female,Divorced,1,Not Graduate,No,19470.0,28960.0,36,1,Urban,A,0.1215947881225248,0,4,6,484,1,2023-03-20,2023,3,1,0,0,79,1.487416538263996,804.4444444444445,0.49580551244908405,0.016712707181743346,9735.0,0.4958055127292002,45-54,Very Low,Medium,Low,Poor
33,Male,Married,0,Graduate,Yes,88638.0,56036.0,24,0,Rural,D,0.3476904425938283,0,10,5,365,1,2023-07-02,2023,7,3,6,1,183,0.6321893544529434,2334.8333333333335,0.3160946771836782,0.006513669783594231,88638.0,0.31609467722290563,25-34,Medium,Large,High,Very Poor
41,Male,Divorced,1,Graduate,Yes,40448.0,40788.0,48,1,Semiurban,C,0.2147334377362521,1,6,10,568,0,2023-07-16,2023,7,3,6,1,197,1.0084058544303798,849.75,0.2521014635328022,0.013925664410759889,20224.0,0.2521014636013622,35-44,Low,Medium,Medium,Fair
35,Female,Divorced,1,Graduate,No,25232.0,7134.0,36,0,Rural,A,0.0863087465685037,0,3,6,309,1,2023-01-26,2023,1,1,3,0,26,0.28273620798985416,198.16666666666666,0.09424540261846288,0.04331370899308751,12616.0,0.09424540265954956,35-44,Very Low,Very Small,Very Low,Very Poor
